"gene","date","library_stock_id","gene_plus_library_stock","experiment_id","count_adult","count_larva","count_embryo"
"mbk-2","2015-06-26","L4440_H07","mbk-2_L4440_H07","55367_H07",10,548,481
"mbk-2","2015-06-26","L4440_H07","mbk-2_L4440_H07","55368_H07",14,549,503
"mbk-2","2015-06-26","L4440_H08","mbk-2_L4440_H08","55367_H08",8,460,492
"mbk-2","2015-06-26","L4440_H08","mbk-2_L4440_H08","55368_H08",8,518,481
"mbk-2","2015-06-26","L4440_H09","mbk-2_L4440_H09","55367_H09",13,526,742
"mbk-2","2015-06-26","L4440_H09","mbk-2_L4440_H09","55368_H09",10,500,642
"mbk-2","2015-06-26","L4440_H10","mbk-2_L4440_H10","55367_H10",15,632,419
"mbk-2","2015-06-26","L4440_H10","mbk-2_L4440_H10","55368_H10",10,600,573
"mbk-2","2015-06-26","L4440_H11","mbk-2_L4440_H11","55367_H11",11,545,492
"mbk-2","2015-06-26","L4440_H11","mbk-2_L4440_H11","55368_H11",11,597,393
"mbk-2","2015-06-26","L4440_H12","mbk-2_L4440_H12","55367_H12",12,562,472
"mbk-2","2015-06-26","L4440_H12","mbk-2_L4440_H12","55368_H12",11,569,545
"mel-26","2015-10-21","L4440_A01","mel-26_L4440_A01","58757_A01",12,410,178
"mel-26","2015-10-21","L4440_A01","mel-26_L4440_A01","58758_A01",5,445,157
"mel-26","2015-10-21","L4440_A02","mel-26_L4440_A02","58757_A02",8,347,177
"mel-26","2015-10-21","L4440_A02","mel-26_L4440_A02","58758_A02",7,316,179
"mel-26","2015-10-21","L4440_A03","mel-26_L4440_A03","58757_A03",10,327,139
"mel-26","2015-10-21","L4440_A03","mel-26_L4440_A03","58758_A03",5,286,140
"mel-26","2015-10-21","L4440_A04","mel-26_L4440_A04","58757_A04",7,298,262
"mel-26","2015-10-21","L4440_A04","mel-26_L4440_A04","58758_A04",5,395,157
"mel-26","2015-10-21","L4440_A05","mel-26_L4440_A05","58757_A05",8,266,205
"mel-26","2015-10-21","L4440_A05","mel-26_L4440_A05","58758_A05",7,399,99
"mel-26","2015-10-21","L4440_A06","mel-26_L4440_A06","58757_A06",10,210,148
"mel-26","2015-10-21","L4440_A06","mel-26_L4440_A06","58758_A06",6,404,55
"mel-26","2015-10-21","L4440_A07","mel-26_L4440_A07","58757_A07",12,293,156
"mel-26","2015-10-21","L4440_A07","mel-26_L4440_A07","58758_A07",13,442,105
"mel-26","2015-10-21","L4440_A08","mel-26_L4440_A08","58757_A08",9,313,187
"mel-26","2015-10-21","L4440_A08","mel-26_L4440_A08","58758_A08",7,470,184
"mel-26","2015-10-21","L4440_A09","mel-26_L4440_A09","58757_A09",8,209,157
"mel-26","2015-10-21","L4440_A09","mel-26_L4440_A09","58758_A09",5,388,82
"mel-26","2015-10-21","L4440_A10","mel-26_L4440_A10","58757_A10",6,255,201
"mel-26","2015-10-21","L4440_A10","mel-26_L4440_A10","58758_A10",6,293,274
"mel-26","2015-10-21","L4440_A11","mel-26_L4440_A11","58757_A11",10,278,108
"mel-26","2015-10-21","L4440_A11","mel-26_L4440_A11","58758_A11",4,413,121
"mel-26","2015-10-21","L4440_A12","mel-26_L4440_A12","58757_A12",10,349,178
"mel-26","2015-10-21","L4440_A12","mel-26_L4440_A12","58758_A12",6,387,221
"mel-26","2015-10-21","L4440_B01","mel-26_L4440_B01","58757_B01",8,406,152
"mel-26","2015-10-21","L4440_B01","mel-26_L4440_B01","58758_B01",7,377,197
"mel-26","2015-10-21","L4440_B02","mel-26_L4440_B02","58757_B02",4,406,222
"mel-26","2015-10-21","L4440_B02","mel-26_L4440_B02","58758_B02",4,313,280
"mel-26","2015-10-21","L4440_B03","mel-26_L4440_B03","58757_B03",7,385,224
"mel-26","2015-10-21","L4440_B03","mel-26_L4440_B03","58758_B03",5,414,156
"mel-26","2015-10-21","L4440_B04","mel-26_L4440_B04","58757_B04",8,379,163
"mel-26","2015-10-21","L4440_B04","mel-26_L4440_B04","58758_B04",11,482,159
"mel-26","2015-10-21","L4440_B05","mel-26_L4440_B05","58757_B05",8,350,160
"mel-26","2015-10-21","L4440_B05","mel-26_L4440_B05","58758_B05",6,413,133
"mel-26","2015-10-21","L4440_B06","mel-26_L4440_B06","58757_B06",9,326,124
"mel-26","2015-10-21","L4440_B06","mel-26_L4440_B06","58758_B06",10,444,107
"mel-26","2015-10-21","L4440_B07","mel-26_L4440_B07","58757_B07",8,279,166
"mel-26","2015-10-21","L4440_B07","mel-26_L4440_B07","58758_B07",9,376,82
"mel-26","2015-10-21","L4440_B08","mel-26_L4440_B08","58757_B08",7,279,132
"mel-26","2015-10-21","L4440_B08","mel-26_L4440_B08","58758_B08",7,391,152
"mel-26","2015-10-21","L4440_B09","mel-26_L4440_B09","58757_B09",10,226,139
"mel-26","2015-10-21","L4440_B09","mel-26_L4440_B09","58758_B09",3,253,186
"mel-26","2015-10-21","L4440_B10","mel-26_L4440_B10","58757_B10",10,355,130
"mel-26","2015-10-21","L4440_B10","mel-26_L4440_B10","58758_B10",10,448,125
"mel-26","2015-10-21","L4440_B11","mel-26_L4440_B11","58757_B11",10,299,160
"mel-26","2015-10-21","L4440_B11","mel-26_L4440_B11","58758_B11",9,417,162
"mel-26","2015-10-21","L4440_B12","mel-26_L4440_B12","58757_B12",10,341,145
"mel-26","2015-10-21","L4440_B12","mel-26_L4440_B12","58758_B12",7,338,258
"mel-26","2015-10-21","L4440_C01","mel-26_L4440_C01","58757_C01",8,415,171
"mel-26","2015-10-21","L4440_C01","mel-26_L4440_C01","58758_C01",4,279,238
"mel-26","2015-10-21","L4440_C02","mel-26_L4440_C02","58757_C02",6,359,110
"mel-26","2015-10-21","L4440_C02","mel-26_L4440_C02","58758_C02",7,360,83
"mel-26","2015-10-21","L4440_C03","mel-26_L4440_C03","58757_C03",6,347,235
"mel-26","2015-10-21","L4440_C03","mel-26_L4440_C03","58758_C03",3,300,127
"mel-26","2015-10-21","L4440_C04","mel-26_L4440_C04","58757_C04",10,400,142
"mel-26","2015-10-21","L4440_C04","mel-26_L4440_C04","58758_C04",9,473,135
"mel-26","2015-10-21","L4440_C05","mel-26_L4440_C05","58757_C05",6,300,148
"mel-26","2015-10-21","L4440_C05","mel-26_L4440_C05","58758_C05",6,414,147
"mel-26","2015-10-21","L4440_C06","mel-26_L4440_C06","58757_C06",14,343,117
"mel-26","2015-10-21","L4440_C06","mel-26_L4440_C06","58758_C06",10,450,145
"mel-26","2015-10-21","L4440_C07","mel-26_L4440_C07","58757_C07",9,292,168
"mel-26","2015-10-21","L4440_C07","mel-26_L4440_C07","58758_C07",12,397,135
"mel-26","2015-10-21","L4440_C08","mel-26_L4440_C08","58757_C08",7,283,183
"mel-26","2015-10-21","L4440_C08","mel-26_L4440_C08","58758_C08",7,375,155
"mel-26","2015-10-21","L4440_C09","mel-26_L4440_C09","58757_C09",5,293,127
"mel-26","2015-10-21","L4440_C09","mel-26_L4440_C09","58758_C09",2,262,192
"mel-26","2015-10-21","L4440_C10","mel-26_L4440_C10","58757_C10",6,359,191
"mel-26","2015-10-21","L4440_C10","mel-26_L4440_C10","58758_C10",7,437,158
"mel-26","2015-10-21","L4440_C11","mel-26_L4440_C11","58757_C11",9,294,78
"mel-26","2015-10-21","L4440_C11","mel-26_L4440_C11","58758_C11",7,389,160
"mel-26","2015-10-21","L4440_C12","mel-26_L4440_C12","58757_C12",9,360,124
"mel-26","2015-10-21","L4440_C12","mel-26_L4440_C12","58758_C12",9,500,180
"mel-26","2015-10-21","L4440_D01","mel-26_L4440_D01","58757_D01",5,454,189
"mel-26","2015-10-21","L4440_D01","mel-26_L4440_D01","58758_D01",6,390,175
"mel-26","2015-10-21","L4440_D02","mel-26_L4440_D02","58757_D02",12,322,93
"mel-26","2015-10-21","L4440_D02","mel-26_L4440_D02","58758_D02",6,415,107
"mel-26","2015-10-21","L4440_D03","mel-26_L4440_D03","58757_D03",8,415,110
"mel-26","2015-10-21","L4440_D03","mel-26_L4440_D03","58758_D03",9,402,102
"mel-26","2015-10-21","L4440_D04","mel-26_L4440_D04","58757_D04",10,322,111
"mel-26","2015-10-21","L4440_D04","mel-26_L4440_D04","58758_D04",9,446,64
"mel-26","2015-10-21","L4440_D05","mel-26_L4440_D05","58757_D05",9,324,138
"mel-26","2015-10-21","L4440_D05","mel-26_L4440_D05","58758_D05",8,429,141
"mel-26","2015-10-21","L4440_D06","mel-26_L4440_D06","58757_D06",4,344,222
"mel-26","2015-10-21","L4440_D06","mel-26_L4440_D06","58758_D06",5,444,145
"mel-26","2015-10-21","L4440_D07","mel-26_L4440_D07","58757_D07",9,337,174
"mel-26","2015-10-21","L4440_D07","mel-26_L4440_D07","58758_D07",8,336,124
"mel-26","2015-10-21","L4440_D08","mel-26_L4440_D08","58757_D08",10,330,142
"mel-26","2015-10-21","L4440_D08","mel-26_L4440_D08","58758_D08",5,257,228
"mel-26","2015-10-21","L4440_D09","mel-26_L4440_D09","58757_D09",9,295,121
"mel-26","2015-10-21","L4440_D09","mel-26_L4440_D09","58758_D09",6,441,130
"mel-26","2015-10-21","L4440_D10","mel-26_L4440_D10","58757_D10",8,368,102
"mel-26","2015-10-21","L4440_D10","mel-26_L4440_D10","58758_D10",8,486,98
"mel-26","2015-10-21","L4440_D11","mel-26_L4440_D11","58757_D11",12,292,153
"mel-26","2015-10-21","L4440_D11","mel-26_L4440_D11","58758_D11",8,456,151
"mel-26","2015-10-21","L4440_D12","mel-26_L4440_D12","58757_D12",11,322,163
"mel-26","2015-10-21","L4440_D12","mel-26_L4440_D12","58758_D12",9,497,189
"mel-26","2015-10-21","L4440_E01","mel-26_L4440_E01","58757_E01",5,515,175
"mel-26","2015-10-21","L4440_E01","mel-26_L4440_E01","58758_E01",6,504,168
"mel-26","2015-10-21","L4440_E02","mel-26_L4440_E02","58757_E02",5,295,295
"mel-26","2015-10-21","L4440_E02","mel-26_L4440_E02","58758_E02",6,326,244
"mel-26","2015-10-21","L4440_E03","mel-26_L4440_E03","58757_E03",10,424,117
"mel-26","2015-10-21","L4440_E03","mel-26_L4440_E03","58758_E03",6,505,143
"mel-26","2015-10-21","L4440_E04","mel-26_L4440_E04","58757_E04",6,408,167
"mel-26","2015-10-21","L4440_E04","mel-26_L4440_E04","58758_E04",7,409,173
"mel-26","2015-10-21","L4440_E05","mel-26_L4440_E05","58757_E05",7,361,143
"mel-26","2015-10-21","L4440_E05","mel-26_L4440_E05","58758_E05",14,374,128
"mel-26","2015-10-21","L4440_E06","mel-26_L4440_E06","58757_E06",9,461,166
"mel-26","2015-10-21","L4440_E06","mel-26_L4440_E06","58758_E06",7,480,100
"mel-26","2015-10-21","L4440_E07","mel-26_L4440_E07","58757_E07",8,432,130
"mel-26","2015-10-21","L4440_E07","mel-26_L4440_E07","58758_E07",5,423,201
"mel-26","2015-10-21","L4440_E08","mel-26_L4440_E08","58757_E08",7,340,216
"mel-26","2015-10-21","L4440_E08","mel-26_L4440_E08","58758_E08",8,431,120
"mel-26","2015-10-21","L4440_E09","mel-26_L4440_E09","58757_E09",6,339,184
"mel-26","2015-10-21","L4440_E09","mel-26_L4440_E09","58758_E09",6,374,161
"mel-26","2015-10-21","L4440_E10","mel-26_L4440_E10","58757_E10",9,357,188
"mel-26","2015-10-21","L4440_E10","mel-26_L4440_E10","58758_E10",11,519,122
"mel-26","2015-10-21","L4440_E11","mel-26_L4440_E11","58757_E11",12,304,180
"mel-26","2015-10-21","L4440_E11","mel-26_L4440_E11","58758_E11",11,394,89
"mel-26","2015-10-21","L4440_E12","mel-26_L4440_E12","58757_E12",4,424,217
"mel-26","2015-10-21","L4440_E12","mel-26_L4440_E12","58758_E12",14,450,92
"mel-26","2015-10-21","L4440_F01","mel-26_L4440_F01","58757_F01",5,388,168
"mel-26","2015-10-21","L4440_F01","mel-26_L4440_F01","58758_F01",5,111,110
"mel-26","2015-10-21","L4440_F02","mel-26_L4440_F02","58757_F02",6,405,127
"mel-26","2015-10-21","L4440_F02","mel-26_L4440_F02","58758_F02",5,520,96
"mel-26","2015-10-21","L4440_F03","mel-26_L4440_F03","58757_F03",8,450,132
"mel-26","2015-10-21","L4440_F03","mel-26_L4440_F03","58758_F03",8,391,137
"mel-26","2015-10-21","L4440_F04","mel-26_L4440_F04","58757_F04",10,430,94
"mel-26","2015-10-21","L4440_F04","mel-26_L4440_F04","58758_F04",5,358,194
"mel-26","2015-10-21","L4440_F05","mel-26_L4440_F05","58757_F05",10,362,112
"mel-26","2015-10-21","L4440_F05","mel-26_L4440_F05","58758_F05",8,427,167
"mel-26","2015-10-21","L4440_F06","mel-26_L4440_F06","58757_F06",9,413,159
"mel-26","2015-10-21","L4440_F06","mel-26_L4440_F06","58758_F06",9,443,99
"mel-26","2015-10-21","L4440_F07","mel-26_L4440_F07","58757_F07",9,381,173
"mel-26","2015-10-21","L4440_F07","mel-26_L4440_F07","58758_F07",6,506,159
"mel-26","2015-10-21","L4440_F08","mel-26_L4440_F08","58757_F08",7,368,148
"mel-26","2015-10-21","L4440_F08","mel-26_L4440_F08","58758_F08",10,468,97
"mel-26","2015-10-21","L4440_F09","mel-26_L4440_F09","58757_F09",4,341,292
"mel-26","2015-10-21","L4440_F09","mel-26_L4440_F09","58758_F09",9,473,162
"mel-26","2015-10-21","L4440_F10","mel-26_L4440_F10","58757_F10",6,315,156
"mel-26","2015-10-21","L4440_F10","mel-26_L4440_F10","58758_F10",5,465,114
"mel-26","2015-10-21","L4440_F11","mel-26_L4440_F11","58757_F11",9,290,142
"mel-26","2015-10-21","L4440_F11","mel-26_L4440_F11","58758_F11",10,439,140
"mel-26","2015-10-21","L4440_F12","mel-26_L4440_F12","58757_F12",7,460,181
"mel-26","2015-10-21","L4440_F12","mel-26_L4440_F12","58758_F12",6,416,237
"mel-26","2015-10-21","L4440_G01","mel-26_L4440_G01","58757_G01",8,471,100
"mel-26","2015-10-21","L4440_G01","mel-26_L4440_G01","58758_G01",3,231,275
"mel-26","2015-10-21","L4440_G02","mel-26_L4440_G02","58757_G02",6,413,231
"mel-26","2015-10-21","L4440_G02","mel-26_L4440_G02","58758_G02",2,316,309
"mel-26","2015-10-21","L4440_G03","mel-26_L4440_G03","58757_G03",8,426,173
"mel-26","2015-10-21","L4440_G03","mel-26_L4440_G03","58758_G03",7,424,170
"mel-26","2015-10-21","L4440_G04","mel-26_L4440_G04","58757_G04",10,417,165
"mel-26","2015-10-21","L4440_G04","mel-26_L4440_G04","58758_G04",4,302,168
"mel-26","2015-10-21","L4440_G05","mel-26_L4440_G05","58757_G05",12,351,128
"mel-26","2015-10-21","L4440_G05","mel-26_L4440_G05","58758_G05",5,237,228
"mel-26","2015-10-21","L4440_G06","mel-26_L4440_G06","58757_G06",7,348,124
"mel-26","2015-10-21","L4440_G06","mel-26_L4440_G06","58758_G06",11,458,88
"mel-26","2015-10-21","L4440_G07","mel-26_L4440_G07","58757_G07",10,391,151
"mel-26","2015-10-21","L4440_G07","mel-26_L4440_G07","58758_G07",12,469,109
"mel-26","2015-10-21","L4440_G08","mel-26_L4440_G08","58757_G08",7,311,128
"mel-26","2015-10-21","L4440_G08","mel-26_L4440_G08","58758_G08",3,421,162
"mel-26","2015-10-21","L4440_G09","mel-26_L4440_G09","58757_G09",10,405,145
"mel-26","2015-10-21","L4440_G09","mel-26_L4440_G09","58758_G09",7,382,191
"mel-26","2015-10-21","L4440_G10","mel-26_L4440_G10","58757_G10",10,358,115
"mel-26","2015-10-21","L4440_G10","mel-26_L4440_G10","58758_G10",8,437,143
"mel-26","2015-10-21","L4440_G11","mel-26_L4440_G11","58757_G11",6,311,164
"mel-26","2015-10-21","L4440_G11","mel-26_L4440_G11","58758_G11",8,457,142
"mel-26","2015-10-21","L4440_G12","mel-26_L4440_G12","58757_G12",13,383,191
"mel-26","2015-10-21","L4440_G12","mel-26_L4440_G12","58758_G12",6,521,177
"mel-26","2015-10-21","L4440_H01","mel-26_L4440_H01","58757_H01",9,548,181
"mel-26","2015-10-21","L4440_H01","mel-26_L4440_H01","58758_H01",7,519,248
"mel-26","2015-10-21","L4440_H02","mel-26_L4440_H02","58757_H02",8,534,149
"mel-26","2015-10-21","L4440_H02","mel-26_L4440_H02","58758_H02",6,381,327
"mel-26","2015-10-21","L4440_H03","mel-26_L4440_H03","58757_H03",8,451,136
"mel-26","2015-10-21","L4440_H03","mel-26_L4440_H03","58758_H03",6,411,74
"mel-26","2015-10-21","L4440_H04","mel-26_L4440_H04","58757_H04",12,399,158
"mel-26","2015-10-21","L4440_H04","mel-26_L4440_H04","58758_H04",12,487,117
"mel-26","2015-10-21","L4440_H05","mel-26_L4440_H05","58757_H05",8,435,183
"mel-26","2015-10-21","L4440_H05","mel-26_L4440_H05","58758_H05",11,514,164
"mel-26","2015-10-21","L4440_H06","mel-26_L4440_H06","58757_H06",9,467,208
"mel-26","2015-10-21","L4440_H06","mel-26_L4440_H06","58758_H06",7,545,175
"mel-26","2015-10-21","L4440_H07","mel-26_L4440_H07","58757_H07",7,399,329
"mel-26","2015-10-21","L4440_H07","mel-26_L4440_H07","58758_H07",9,508,159
"mel-26","2015-10-21","L4440_H08","mel-26_L4440_H08","58757_H08",10,450,165
"mel-26","2015-10-21","L4440_H08","mel-26_L4440_H08","58758_H08",1,260,211
"mel-26","2015-10-21","L4440_H09","mel-26_L4440_H09","58757_H09",6,279,300
"mel-26","2015-10-21","L4440_H09","mel-26_L4440_H09","58758_H09",6,429,129
"mel-26","2015-10-21","L4440_H10","mel-26_L4440_H10","58757_H10",9,380,154
"mel-26","2015-10-21","L4440_H10","mel-26_L4440_H10","58758_H10",13,418,136
"mel-26","2015-10-21","L4440_H11","mel-26_L4440_H11","58757_H11",12,334,104
"mel-26","2015-10-21","L4440_H11","mel-26_L4440_H11","58758_H11",10,422,82
"mel-26","2015-10-21","L4440_H12","mel-26_L4440_H12","58757_H12",19,391,156
"mel-26","2015-10-21","L4440_H12","mel-26_L4440_H12","58758_H12",13,455,206
"par-1","2012-01-18","universal-F3_A02","par-1_universal-F3_A02","51312_A02",6,351,161
"par-1","2012-01-18","universal-F3_A11","par-1_universal-F3_A11","51312_A11",11,449,145
"par-1","2012-01-18","universal-F3_B02","par-1_universal-F3_B02","51312_B02",7,489,110
"par-1","2012-01-18","universal-F3_B11","par-1_universal-F3_B11","51312_B11",11,496,211
"par-1","2012-01-18","universal-F3_C02","par-1_universal-F3_C02","51312_C02",7,603,127
"par-1","2012-01-18","universal-F3_D02","par-1_universal-F3_D02","51312_D02",3,564,129
"par-1","2012-01-18","universal-F3_D11","par-1_universal-F3_D11","51312_D11",9,585,154
"par-1","2012-01-18","universal-F3_E02","par-1_universal-F3_E02","51312_E02",11,643,149
"par-1","2012-01-18","universal-F3_E11","par-1_universal-F3_E11","51312_E11",8,613,127
"par-1","2012-01-18","universal-F3_F02","par-1_universal-F3_F02","51312_F02",6,590,171
"par-1","2012-01-18","universal-F3_F11","par-1_universal-F3_F11","51312_F11",14,563,122
"par-1","2012-01-18","universal-F3_G11","par-1_universal-F3_G11","51312_G11",9,654,116
"par-1","2012-01-18","universal-F3_H02","par-1_universal-F3_H02","51312_H02",4,684,147
"par-1","2012-01-18","universal-F3_H11","par-1_universal-F3_H11","51312_H11",11,702,179
"par-1","2012-01-25","universal-F3_A02","par-1_universal-F3_A02","51562_A02",0,647,199
"par-1","2012-01-25","universal-F3_A11","par-1_universal-F3_A11","51562_A11",1,582,167
"par-1","2012-01-25","universal-F3_B02","par-1_universal-F3_B02","51562_B02",1,609,154
"par-1","2012-01-25","universal-F3_B11","par-1_universal-F3_B11","51562_B11",2,613,144
"par-1","2012-01-25","universal-F3_C02","par-1_universal-F3_C02","51562_C02",3,562,154
"par-1","2012-01-25","universal-F3_D02","par-1_universal-F3_D02","51562_D02",4,549,131
"par-1","2012-01-25","universal-F3_D11","par-1_universal-F3_D11","51562_D11",4,649,141
"par-1","2012-01-25","universal-F3_E02","par-1_universal-F3_E02","51562_E02",7,155,121
"par-1","2012-01-25","universal-F3_E11","par-1_universal-F3_E11","51562_E11",2,655,130
"par-1","2012-01-25","universal-F3_F02","par-1_universal-F3_F02","51562_F02",2,677,228
"par-1","2012-01-25","universal-F3_F11","par-1_universal-F3_F11","51562_F11",0,709,102
"par-1","2012-01-25","universal-F3_G11","par-1_universal-F3_G11","51562_G11",3,714,151
"par-1","2012-01-25","universal-F3_H02","par-1_universal-F3_H02","51562_H02",2,723,114
"par-1","2012-01-25","universal-F3_H11","par-1_universal-F3_H11","51562_H11",2,735,105
"par-1","2012-02-22","universal-F4_A02","par-1_universal-F4_A02","52337_A02",2,0,0
"par-1","2012-02-22","universal-F4_B02","par-1_universal-F4_B02","52337_B02",5,329,166
"par-1","2012-02-22","universal-F4_C02","par-1_universal-F4_C02","52337_C02",2,2,0
"par-1","2012-02-22","universal-F4_D02","par-1_universal-F4_D02","52337_D02",2,0,0
"par-1","2012-02-22","universal-F4_E02","par-1_universal-F4_E02","52337_E02",0,1,0
"par-1","2012-02-22","universal-F4_F02","par-1_universal-F4_F02","52337_F02",7,0,5
"par-1","2012-02-22","universal-F4_H02","par-1_universal-F4_H02","52337_H02",3,1,0
"par-1","2014-08-06","universal-F5_A02","par-1_universal-F5_A02","53749_A02",8,455,178
"par-1","2014-08-06","universal-F5_A11","par-1_universal-F5_A11","53749_A11",4,228,124
"par-1","2014-08-06","universal-F5_B11","par-1_universal-F5_B11","53749_B11",2,520,222
"par-1","2014-08-06","universal-F5_C02","par-1_universal-F5_C02","53749_C02",8,522,193
"par-1","2014-08-06","universal-F5_C11","par-1_universal-F5_C11","53749_C11",11,336,212
"par-1","2014-08-06","universal-F5_D02","par-1_universal-F5_D02","53749_D02",4,496,196
"par-1","2014-08-06","universal-F5_D11","par-1_universal-F5_D11","53749_D11",4,467,161
"par-1","2014-08-06","universal-F5_E02","par-1_universal-F5_E02","53749_E02",4,381,166
"par-1","2014-08-06","universal-F5_E11","par-1_universal-F5_E11","53749_E11",8,599,204
"par-1","2014-08-06","universal-F5_F02","par-1_universal-F5_F02","53749_F02",3,273,133
"par-1","2014-08-06","universal-F5_F11","par-1_universal-F5_F11","53749_F11",4,581,224
"par-1","2014-08-06","universal-F5_G02","par-1_universal-F5_G02","53749_G02",5,409,230
"par-1","2014-08-06","universal-F5_H02","par-1_universal-F5_H02","53749_H02",5,367,206
"par-1","2014-08-06","universal-F5_H11","par-1_universal-F5_H11","53749_H11",4,474,304
"par-1","2014-08-13","universal-F4_A02","par-1_universal-F4_A02","53907_A02",7,342,199
"par-1","2014-08-13","universal-F4_B02","par-1_universal-F4_B02","53907_B02",3,337,209
"par-1","2014-08-13","universal-F4_C02","par-1_universal-F4_C02","53907_C02",6,437,230
"par-1","2014-08-13","universal-F4_D02","par-1_universal-F4_D02","53907_D02",6,449,204
"par-1","2014-08-13","universal-F4_E02","par-1_universal-F4_E02","53907_E02",3,380,237
"par-1","2014-08-13","universal-F4_F02","par-1_universal-F4_F02","53907_F02",5,506,283
"par-1","2014-08-13","universal-F4_H02","par-1_universal-F4_H02","53907_H02",4,547,261
"par-1","2014-09-03","universal-F3_A02","par-1_universal-F3_A02","54029_A02",11,572,274
"par-1","2014-09-03","universal-F3_A11","par-1_universal-F3_A11","54029_A11",6,436,213
"par-1","2014-09-03","universal-F3_B02","par-1_universal-F3_B02","54029_B02",7,487,181
"par-1","2014-09-03","universal-F3_B11","par-1_universal-F3_B11","54029_B11",6,451,209
"par-1","2014-09-03","universal-F3_C02","par-1_universal-F3_C02","54029_C02",4,499,211
"par-1","2014-09-03","universal-F3_D02","par-1_universal-F3_D02","54029_D02",8,680,219
"par-1","2014-09-03","universal-F3_D11","par-1_universal-F3_D11","54029_D11",6,397,160
"par-1","2014-09-03","universal-F3_E02","par-1_universal-F3_E02","54029_E02",12,662,279
"par-1","2014-09-03","universal-F3_E11","par-1_universal-F3_E11","54029_E11",5,458,187
"par-1","2014-09-03","universal-F3_F02","par-1_universal-F3_F02","54029_F02",9,659,237
"par-1","2014-09-03","universal-F3_F11","par-1_universal-F3_F11","54029_F11",13,475,198
"par-1","2014-09-03","universal-F3_G11","par-1_universal-F3_G11","54029_G11",8,477,157
"par-1","2014-09-03","universal-F3_H02","par-1_universal-F3_H02","54029_H02",10,783,297
"par-1","2014-09-03","universal-F3_H11","par-1_universal-F3_H11","54029_H11",7,545,164
"par-1","2014-09-10","universal-F3_A02","par-1_universal-F3_A02","54193_A02",7,499,247
"par-1","2014-09-10","universal-F3_A11","par-1_universal-F3_A11","54193_A11",5,549,260
"par-1","2014-09-10","universal-F3_B02","par-1_universal-F3_B02","54193_B02",7,704,191
"par-1","2014-09-10","universal-F3_B11","par-1_universal-F3_B11","54193_B11",10,724,187
"par-1","2014-09-10","universal-F3_C02","par-1_universal-F3_C02","54193_C02",7,599,230
"par-1","2014-09-10","universal-F3_D02","par-1_universal-F3_D02","54193_D02",6,702,309
"par-1","2014-09-10","universal-F3_D11","par-1_universal-F3_D11","54193_D11",7,628,159
"par-1","2014-09-10","universal-F3_E02","par-1_universal-F3_E02","54193_E02",7,642,279
"par-1","2014-09-10","universal-F3_E11","par-1_universal-F3_E11","54193_E11",4,614,180
